,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
2155337,184,1,90346.05,1977671601,90346.05,0.0,1902927985,532789.09,623135.14,1,0
2168805,185,4,489111.71,725816726,489111.71,0.0,347075851,0.0,0.0,1,0
2168806,185,1,489111.71,13133060,489111.71,0.0,229005424,0.0,489111.71,1,0
2181231,185,4,194180.11,953989507,194180.11,0.0,2123949636,0.0,0.0,1,0
2181232,185,1,194180.11,532265406,194180.11,0.0,1857213290,489160.24,683340.35,1,0
2184957,185,4,131597.73,1493693019,131597.73,0.0,1706673485,0.0,0.0,1,0
2184958,185,1,131597.73,1484249686,131597.73,0.0,437393063,0.0,0.0,1,0
2185485,185,4,476890.47,1700987687,476890.47,0.0,463702368,0.0,0.0,1,0
2185486,185,1,476890.47,953022806,476890.47,0.0,357527679,496043.55,972934.02,1,0
2187289,185,4,448265.08,473435189,448265.08,0.0,1934689735,0.0,0.0,1,0
2187290,185,1,448265.08,968159890,448265.08,0.0,51754444,5805622.24,6253887.32,1,0
2197235,185,4,164213.17,236258946,164213.17,0.0,439854722,0.0,0.0,1,0
2197236,185,1,164213.17,803411135,164213.17,0.0,1325722809,1681702.11,1845915.27,1,0
2199362,185,4,830495.23,1588274712,830495.23,0.0,1261092455,0.0,0.0,1,0
2199363,185,1,830495.23,1269409317,830495.23,0.0,1312171922,4314942.61,5145437.83,1,0
2201885,185,4,63009.43,1562667189,63009.43,0.0,2129142994,0.0,122454.16,1,0
2201886,185,1,63009.43,289965777,63009.43,0.0,268959010,1057339.93,1120349.36,1,0
2205370,186,4,304472.46,1435733286,304472.46,0.0,1100493730,0.0,0.0,1,0
2205371,186,1,304472.46,1232941779,304472.46,0.0,1642986177,0.0,304472.46,1,0
2213217,186,4,8607089.62,546277701,8607089.62,0.0,680858375,0.0,0.0,1,0
2213218,186,1,8607089.62,432288416,8607089.62,0.0,333863007,457121.57,9064211.19,1,0
2214170,186,4,20364.0,1715235345,20364.0,0.0,1801554498,0.0,0.0,1,0
2214171,186,1,20364.0,2114498040,20364.0,0.0,2123361614,0.0,20364.0,1,0
2217315,186,4,327282.92,2013471968,327282.92,0.0,1637615155,0.0,0.0,1,0
2217316,186,1,327282.92,1217101602,327282.92,0.0,918968605,83491.6,410774.52,1,0
2217632,186,4,8142605.46,1210414819,8142605.46,0.0,118885392,0.0,0.0,1,0
2217633,186,1,8142605.46,721676184,8142605.46,0.0,1266336636,1400966.7,9543572.16,1,0
2221463,186,4,561149.9,71755087,561149.9,0.0,1714094966,0.0,0.0,1,0
2221464,186,1,561149.9,1581439980,561149.9,0.0,89425517,0.0,561149.9,1,0
2242699,186,1,229909.57,260366436,0.0,0.0,1620159110,0.0,229909.57,1,0
2242786,186,4,179321.12,1132083905,179321.12,0.0,955198432,0.0,0.0,1,0
2242787,186,1,179321.12,1705629934,179321.12,0.0,848134520,0.0,179321.12,1,0
2246689,186,4,345802.34,1089670756,345802.34,0.0,747932688,0.0,0.0,1,0
2246690,186,1,345802.34,338054971,345802.34,0.0,119399934,0.0,345802.34,1,0
2250315,187,4,2044841.02,1216424178,2044841.02,0.0,988753376,0.0,0.0,1,0
2250316,187,1,2044841.02,1943035260,2044841.02,0.0,1552135476,397169.1,2442010.12,1,0
2267967,187,4,44164.0,1644806560,44164.0,0.0,1111727092,0.0,0.0,1,0
2267968,187,1,44164.0,1262447125,44164.0,0.0,461319045,999955.56,1044119.56,1,0
2283021,187,4,856386.66,625994500,856386.66,0.0,2116199681,0.0,0.0,1,0
2283022,187,1,856386.66,1887925622,856386.66,0.0,128909445,256445.98,1112832.65,1,0
2285659,187,4,1736804.93,1692442952,1736804.93,0.0,1950313114,0.0,0.0,1,0
2285660,187,1,1736804.93,527346437,1736804.93,0.0,247785956,4429087.44,6165892.37,1,0
2293831,187,4,7196174.56,2146618198,7196174.56,0.0,1901906276,0.0,0.0,1,0
2293832,187,1,7196174.56,1906024708,7196174.56,0.0,252431988,14743.59,7094510.52,1,0
2298023,188,4,312971.23,1786265629,312971.23,0.0,427757438,0.0,0.0,1,0
2298024,188,1,312971.23,258594657,312971.23,0.0,1714944517,689740.11,1002711.34,1,0
2324508,188,4,237642.64,467245091,237642.64,0.0,714852776,0.0,0.0,1,0
2324509,188,1,237642.64,84594080,237642.64,0.0,855526143,113161.91,350804.55,1,0
2332959,188,4,3671853.86,1476946789,3671853.86,0.0,1192579273,0.0,0.0,1,0
2332960,188,1,3671853.86,329270051,3671853.86,0.0,2110090279,160374.92,3832228.78,1,0
2333453,188,4,389214.05,1298821369,389214.05,0.0,476199705,0.0,0.0,1,0
2333454,188,1,389214.05,631988661,389214.05,0.0,2129924670,0.0,389214.05,1,0
2334070,188,4,5777706.65,2089796608,5777706.65,0.0,77532611,0.0,0.0,1,0
2334071,188,1,5777706.65,1812401668,5777706.65,0.0,1367015586,0.0,5777706.65,1,0
2336458,189,4,121579.98,1949146273,121579.98,0.0,979925906,0.0,0.0,1,0
2336459,189,1,121579.98,155517114,121579.98,0.0,1160105017,0.0,121579.98,1,0
2340171,189,4,358529.2,2049488051,358529.2,0.0,43121788,0.0,0.0,1,0
2340172,189,1,358529.2,831067844,358529.2,0.0,1442540355,0.0,358529.2,1,0
2340338,189,4,2339743.18,450854769,2339743.18,0.0,2101891775,0.0,0.0,1,0
2340339,189,1,2339743.18,1675131101,2339743.18,0.0,550055858,0.0,2339743.18,1,0
2343674,189,4,32830.82,1144552495,32830.82,0.0,1141615758,0.0,0.0,1,0
2343675,189,1,32830.82,419928675,32830.82,0.0,1441346969,1064994.15,1097824.97,1,0
2348202,189,4,2216703.82,1080269027,2216703.82,0.0,967600004,0.0,0.0,1,0
2348203,189,1,2216703.82,684927703,2216703.82,0.0,1014882378,643300.2,2860004.01,1,0
2361317,190,4,10000000.0,1102554601,10185510.21,185510.21,335271811,0.0,0.0,1,0
2361318,190,1,10000000.0,950353738,10000000.0,0.0,1401949177,2876.18,10002876.18,1,0
2361319,190,4,185510.21,818165739,185510.21,0.0,1105587569,0.0,0.0,1,0
2361320,190,1,185510.21,841867558,185510.21,0.0,1366553935,0.0,185510.21,1,0
2361780,190,4,265747.73,1027432342,265747.73,0.0,211740170,0.0,0.0,1,0
2361781,190,1,265747.73,2046465313,265747.73,0.0,1929273714,0.0,265747.73,1,0
2362880,190,4,605029.34,1589402029,605029.34,0.0,93781431,0.0,0.0,1,0
2362881,190,1,605029.34,1568238028,605029.34,0.0,506455454,211936.17,816965.52,1,0
2368503,191,4,135200.37,1208951534,135200.37,0.0,1975333584,0.0,0.0,1,0
2368504,191,1,135200.37,1985182816,135200.37,0.0,269782536,84522.15,219722.52,1,0
2368942,191,4,114743.39,1822241630,114743.39,0.0,1691662362,0.0,0.0,1,0
2368943,191,1,114743.39,1557023354,114743.39,0.0,532073987,65672.88,180416.27,1,0
2370764,191,4,2815.61,1147794387,2815.61,0.0,537174691,0.0,0.0,1,0
2370765,191,1,2815.61,1729215544,2815.61,0.0,1583247514,64348.28,67163.9,1,0
2371143,191,4,132294.93,1222456458,132294.93,0.0,194390242,0.0,0.0,1,0
2371144,191,1,132294.93,1830094235,132294.93,0.0,178892179,640652.41,772947.34,1,0
2372615,191,4,1895158.63,187003586,1895158.63,0.0,825722694,0.0,0.0,1,0
2372616,191,1,1895158.63,500742498,1895158.63,0.0,467413357,0.0,1700657.35,1,0
2373508,191,4,416284.7,943280321,416284.7,0.0,1640751970,0.0,0.0,1,0
2373509,191,1,416284.7,1635297602,416284.7,0.0,1695795020,0.0,416284.7,1,0
2375655,192,4,306213.63,1519807189,306213.63,0.0,1809216911,0.0,0.0,1,0
2375656,192,1,306213.63,1331582731,306213.63,0.0,2141057389,1489690.35,1795903.98,1,0
2375693,192,4,1764326.19,1959772119,1764326.19,0.0,195893407,0.0,0.0,1,0
2375694,192,1,1764326.19,230612443,1764326.19,0.0,1505742207,174021.75,1938347.94,1,0
2376231,192,4,585511.14,1260112873,585511.14,0.0,344287323,0.0,0.0,1,0
2376232,192,1,585511.14,1167167977,585511.14,0.0,1270499710,67757.07,653268.21,1,0
2378185,192,4,8783.42,552483700,8783.42,0.0,877622868,0.0,0.0,1,0
2378186,192,1,8783.42,1170102327,8783.42,0.0,1450016862,0.0,8783.42,1,0
2379118,192,4,1489970.0,850343949,1489970.0,0.0,1016060070,0.0,0.0,1,0
2379119,192,1,1489970.0,176928407,1489970.0,0.0,967218202,6487649.3,7977619.3,1,0
2380425,193,4,660746.19,1587691701,660746.19,0.0,437134310,0.0,0.0,1,0
2380426,193,1,660746.19,1149059890,660746.19,0.0,777809380,935791.84,1596538.03,1,0
2380616,193,4,113273.1,1707545075,113273.1,0.0,700261838,0.0,0.0,1,0
2380617,193,1,113273.1,1323930150,113273.1,0.0,1005714733,0.0,113273.1,1,0
2380627,193,4,103368.58,1773981009,103368.58,0.0,1173174828,0.0,0.0,1,0
2380628,193,1,103368.58,225886337,103368.58,0.0,1347548584,0.0,103368.58,1,0
2380815,193,4,266351.6,1353043821,266351.6,0.0,681894805,0.0,0.0,1,0
2380816,193,1,266351.6,1473906713,266351.6,0.0,1133952211,0.0,266351.6,1,0
2381339,194,4,911895.71,451714826,911895.71,0.0,437448683,0.0,0.0,1,0
2381340,194,1,911895.71,1703895485,911895.71,0.0,1399213893,68468.27,980363.98,1,0
2381590,194,4,1501297.88,1043170433,1501297.88,0.0,768896772,0.0,0.0,1,0
2381591,194,1,1501297.88,1407686469,1501297.88,0.0,1582355721,0.0,1501297.88,1,0
2381623,194,4,21741.36,522310977,21741.36,0.0,11945612,0.0,0.0,1,0
2381624,194,1,21741.36,996937120,21741.36,0.0,2092944197,1291168.87,1312910.22,1,0
2381685,194,4,2942177.94,1416798021,2942177.94,0.0,1082370517,0.0,0.0,1,0
2381686,194,1,2942177.94,806917038,2942177.94,0.0,2093110061,0.0,2942177.94,1,0
2381687,194,4,452294.74,927935901,452294.74,0.0,1992560151,0.0,0.0,1,0
2381688,194,1,452294.74,2076837098,452294.74,0.0,1326387895,71502.94,523797.68,1,0
2381989,194,4,651477.38,726278083,651477.38,0.0,1737159019,0.0,0.0,1,0
2381990,194,1,651477.38,919667911,651477.38,0.0,145427921,13160.86,664638.23,1,0
2382033,195,4,601657.23,1023699777,601657.23,0.0,14537324,0.0,0.0,1,0
2382034,195,1,601657.23,1756674752,601657.23,0.0,1497532505,127078.82,728736.05,1,0
2382094,195,4,71323.49,972303876,71323.49,0.0,1241045648,0.0,0.0,1,0
2382095,195,1,71323.49,1822929160,71323.49,0.0,915515895,154430.46,225753.95,1,0
2382103,195,4,2031464.82,2095225701,2031464.82,0.0,879181600,0.0,0.0,1,0
2382104,195,1,2031464.82,957784464,2031464.82,0.0,434640049,1475675.96,3507140.78,1,0
2382128,195,4,594229.77,1261111835,594229.77,0.0,340862934,0.0,0.0,1,0
2382129,195,1,594229.77,1951866325,594229.77,0.0,1961052660,823098.06,1417327.83,1,0
2382134,195,4,127342.3,1090956083,127342.3,0.0,1420397387,0.0,0.0,1,0
2382135,195,1,127342.3,540658137,127342.3,0.0,517963020,0.0,127342.3,1,0
2382140,196,4,288148.22,842156378,288148.22,0.0,1029607217,0.0,0.0,1,0
2382141,196,1,288148.22,1539629881,288148.22,0.0,920916112,257719.2,545867.42,1,0
2382142,196,4,1221900.21,983611149,1221900.21,0.0,691637954,0.0,0.0,1,0
2382143,196,1,1221900.21,379155103,1221900.21,0.0,836948657,0.0,1221900.21,1,0
2382144,196,4,436035.29,918655375,436035.29,0.0,2100877994,0.0,0.0,1,0
2382145,196,1,436035.29,1247830341,436035.29,0.0,44076641,0.0,436035.29,1,0
2382146,196,4,553399.25,1967632347,553399.25,0.0,1971557254,0.0,0.0,1,0
2382147,196,1,553399.25,680994406,553399.25,0.0,221622307,147929.48,701328.74,1,0
2382148,197,4,1961426.59,311903861,1961426.59,0.0,316708626,0.0,0.0,1,0
2382149,197,1,1961426.59,1699077947,1961426.59,0.0,1396064859,1329.34,1962755.93,1,0
2382150,197,4,486060.16,813852044,486060.16,0.0,34034576,0.0,0.0,1,0
2382151,197,1,486060.16,558066114,486060.16,0.0,1244940749,0.0,486060.16,1,0
2382152,198,4,2153055.36,156186481,2153055.36,0.0,1456746018,0.0,0.0,1,0
2382153,198,1,2153055.36,1119391076,2153055.36,0.0,1437440684,2394343.5,4547398.86,1,0
2382154,198,4,2634032.61,742596177,2634032.61,0.0,1639263930,0.0,0.0,1,0
2382155,198,1,2634032.61,901300638,2634032.61,0.0,1646300362,502216.16,3136248.77,1,0
2382156,198,4,18471.55,1786346447,18471.55,0.0,768834848,0.0,0.0,1,0
2382157,198,1,18471.55,680864117,18471.55,0.0,2041586842,0.0,18471.55,1,0
2382158,198,4,7197532.27,470813600,7197532.27,0.0,931720815,0.0,0.0,1,0
2382159,198,1,7197532.27,1876397453,7197532.27,0.0,399465917,123909.1,7321441.37,1,0
2382160,198,4,152961.49,1313940667,152961.49,0.0,518686874,0.0,0.0,1,0
2382161,198,1,152961.49,1326346885,152961.49,0.0,2003377069,12414395.47,12567356.96,1,0
2382162,198,4,7620549.14,1407135183,7620549.14,0.0,1128587638,0.0,0.0,1,0
2382163,198,1,7620549.14,12024284,7620549.14,0.0,233514651,128355.13,7748904.27,1,0
2382164,199,4,80885.48,1191502221,80885.48,0.0,1529468994,0.0,0.0,1,0
2382165,199,1,80885.48,2065836466,80885.48,0.0,582821182,756653.51,837538.99,1,0
2382166,199,4,3644234.06,1362743884,3644234.06,0.0,1885652629,0.0,0.0,1,0
2382167,199,1,3644234.06,1786460206,3644234.06,0.0,619550945,277282.56,3921516.62,1,0
2382168,199,4,465498.74,169063525,465498.74,0.0,1364144454,0.0,0.0,1,0
2382169,199,1,465498.74,1620468524,465498.74,0.0,1820811459,3709348.65,4174847.39,1,0
2382170,199,4,590229.26,2141349568,590229.26,0.0,862273791,0.0,0.0,1,0
2382171,199,1,590229.26,1286314834,590229.26,0.0,333643988,236890.65,827119.91,1,0
2382172,199,4,295054.68,1950985216,295054.68,0.0,1535946302,0.0,0.0,1,0
2382173,199,1,295054.68,1250562537,295054.68,0.0,728515752,0.0,295054.68,1,0
2382174,200,4,54380.21,910554500,54380.21,0.0,1125661425,0.0,0.0,1,0
2382175,200,1,54380.21,1509680221,54380.21,0.0,457987066,2492737.75,2547117.96,1,0
2382176,200,4,159232.01,254697935,159232.01,0.0,1112225994,0.0,0.0,1,0
2382177,200,1,159232.01,822900325,159232.01,0.0,98804816,0.0,159232.01,1,0
2382178,200,4,7482670.24,679238677,7482670.24,0.0,2112303163,0.0,0.0,1,0
2382179,200,1,7482670.24,782470219,7482670.24,0.0,13429851,2097169.4,9579839.64,1,0
2382180,200,4,5393290.34,1392488521,5393290.34,0.0,163718633,0.0,0.0,1,0
2382181,200,1,5393290.34,9591597,5393290.34,0.0,686224839,838712.9,6232003.24,1,0
2382769,201,4,16182.7,782494245,16182.7,0.0,699173824,0.0,0.0,1,0
2382770,201,1,16182.7,1296182118,16182.7,0.0,1650668671,0.0,16182.7,1,0
2384739,201,4,662276.78,1795788636,662276.78,0.0,772286572,0.0,0.0,1,0
2384740,201,1,662276.78,63997724,662276.78,0.0,2141524320,537420.76,1199697.54,1,0
2390090,201,4,2477661.97,336094122,2477661.97,0.0,382034420,0.0,0.0,1,0
2390091,201,1,2477661.97,959116993,2477661.97,0.0,2073813717,25166.02,2502828.0,1,0
2392535,201,4,564699.59,1524082386,564699.59,0.0,2033959349,0.0,0.0,1,0
2392536,201,1,564699.59,983474187,564699.59,0.0,1474387671,0.0,564699.59,1,0
2423701,202,4,2263927.04,243052380,2263927.04,0.0,129557647,0.0,0.0,1,0
2423702,202,1,2263927.04,94525444,2263927.04,0.0,1450888906,0.0,2263927.04,1,0
2434431,203,4,466580.69,1631478680,466580.69,0.0,1835027188,0.0,0.0,1,0
2434432,203,1,466580.69,1820999886,466580.69,0.0,838394568,775534.24,1242114.93,1,0
2440757,203,4,4644693.12,774814056,4644693.12,0.0,900711437,0.0,0.0,1,0
2440758,203,1,4644693.12,1906191746,4644693.12,0.0,580926195,0.0,4644693.12,1,0
2443551,203,4,48299.77,481315574,48299.77,0.0,1346352001,0.0,0.0,1,0
2443552,203,1,48299.77,314117712,48299.77,0.0,677260014,414039.56,462339.33,1,0
2453377,203,4,2913787.08,1263647967,2913787.08,0.0,1765579007,0.0,0.0,1,0
2453378,203,1,2913787.08,2088472224,2913787.08,0.0,1707633180,0.0,2913787.08,1,0
2474009,204,4,79938.47,421862868,79938.47,0.0,1976548052,0.0,0.0,1,0
2474010,204,1,79938.47,1076544980,79938.47,0.0,1266885726,0.0,79938.47,1,0
2481816,204,4,81244.31,1454763398,81244.31,0.0,940142148,0.0,0.0,1,0
2481817,204,1,81244.31,2103928178,81244.31,0.0,767985950,62279.28,143523.59,1,0
2491320,204,4,2144208.23,1923199503,2144208.23,0.0,1004490006,0.0,0.0,1,0
2491321,204,1,2144208.23,1638233799,2144208.23,0.0,268982217,0.0,2144208.23,1,0
2516796,205,4,566156.42,1498185758,566156.42,0.0,1639518321,0.0,0.0,1,0
2516797,205,1,566156.42,1435381938,566156.42,0.0,499232658,175341.4,741497.82,1,0
2520119,205,4,846589.73,789938480,846589.73,0.0,1898428967,0.0,0.0,1,0
2520120,205,1,846589.73,152517143,846589.73,0.0,1354035571,0.0,846589.73,1,0
2526208,205,4,188473.09,1887373253,188473.09,0.0,1609905558,0.0,0.0,1,0
2526209,205,1,188473.09,1018733794,188473.09,0.0,802139688,209686.58,398159.67,1,0
2528756,205,4,475315.61,562497743,475315.61,0.0,812512392,0.0,0.0,1,0
2528757,205,1,475315.61,917675056,475315.61,0.0,228772455,0.0,475315.61,1,0
2531840,205,4,216179.15,1863683348,216179.15,0.0,1011918912,0.0,0.0,1,0
2531841,205,1,216179.15,1482534686,216179.15,0.0,1784137006,280881.31,497060.46,1,0
2537324,205,4,245694.84,468833365,245694.84,0.0,600157960,0.0,0.0,1,0
2537325,205,1,245694.84,1615152184,245694.84,0.0,459404146,0.0,245694.84,1,0
2537763,205,4,128572.96,1018357975,128572.96,0.0,202489390,0.0,0.0,1,0
2537764,205,1,128572.96,1976399024,128572.96,0.0,1192180200,196488.42,325061.38,1,0
2537919,205,4,96640.12,1573553725,96640.12,0.0,74177098,0.0,0.0,1,0
2537920,205,1,96640.12,1384674068,96640.12,0.0,505855307,1569508.75,1666148.87,1,0
2539530,206,4,5903046.38,338408648,5903046.38,0.0,1667746886,0.0,0.0,1,0
2539531,206,1,5903046.38,452885423,5903046.38,0.0,1697903765,0.0,5903046.38,1,0
2543019,206,4,14206.82,1489685700,14206.82,0.0,371244404,0.0,0.0,1,0
2543020,206,1,14206.82,308317173,14206.82,0.0,1710090199,261865.6,276072.43,1,0
2552298,206,4,998110.47,433588108,998110.47,0.0,1877856948,0.0,685216.5,1,0
2552299,206,1,998110.47,947925453,998110.47,0.0,183582904,24296349.9,25294460.38,1,0
2552738,206,4,154196.49,1983440446,154196.49,0.0,883310788,0.0,0.0,1,0
2552739,206,1,154196.49,1013101723,154196.49,0.0,1068088118,325765.34,479961.83,1,0
2564998,206,4,990630.25,185633643,990630.25,0.0,125986945,0.0,0.0,1,0
2564999,206,1,990630.25,866722579,990630.25,0.0,1551990809,332494.61,1323124.85,1,0
2568138,206,4,235750.53,587951461,235750.53,0.0,1789153045,0.0,0.0,1,0
2568139,206,1,235750.53,1212143381,235750.53,0.0,605351789,416.92,236167.45,1,0
2571514,207,4,682063.33,1460251004,682063.33,0.0,1783331478,0.0,0.0,1,0
2571515,207,1,682063.33,1854965389,682063.33,0.0,1299909889,1166990.34,1849053.68,1,0
2584137,207,4,328110.3,539030556,328110.3,0.0,448140191,0.0,0.0,1,0
2584138,207,1,328110.3,546304299,328110.3,0.0,982969459,2649979.1,2978089.39,1,0
2588245,207,4,38427.47,433911450,38427.47,0.0,2145994547,0.0,0.0,1,0
2588246,207,1,38427.47,1399554611,38427.47,0.0,988696172,27167.41,65594.88,1,0
2599037,208,4,246402.71,498213361,246402.71,0.0,1112515195,0.0,0.0,1,0
2599038,208,1,246402.71,1927784651,246402.71,0.0,874576381,51433.96,297836.67,1,0
2599897,208,4,1128579.71,1962368245,1128579.71,0.0,715458318,0.0,0.0,1,0
2599898,208,1,1128579.71,116163072,1128579.71,0.0,1467611421,0.0,1128579.71,1,0
2604366,208,4,917014.64,637181363,917014.64,0.0,1414606558,0.0,0.0,1,0
2604367,208,1,917014.64,1149539141,917014.64,0.0,1847588004,81956.71,998971.35,1,0
2605944,208,4,164519.7,1482849004,164519.7,0.0,122914320,0.0,0.0,1,0
2605945,208,1,164519.7,85662089,164519.7,0.0,364970868,0.0,164519.7,1,0
2608445,208,4,3864609.52,1437293424,3864609.52,0.0,210615466,0.0,0.0,1,0
2608446,208,1,3864609.52,1819780658,3864609.52,0.0,1742930465,0.0,3864609.52,1,0
2609113,208,4,134861.82,1259630002,134861.82,0.0,2074890219,0.0,0.0,1,0
2609114,208,1,134861.82,246939575,134861.82,0.0,1715366511,0.0,134861.82,1,0
2610086,208,4,50820.71,1462162029,50820.71,0.0,1464615322,0.0,0.0,1,0
2610087,208,1,50820.71,774406325,50820.71,0.0,1399106049,0.0,50820.71,1,0
2612712,208,4,131261.23,1583495831,131261.23,0.0,1452204063,0.0,0.0,1,0
2612713,208,1,131261.23,1393901977,131261.23,0.0,265146137,1856234.77,1987496.0,1,0
2621709,208,4,4815187.09,2041567241,4815187.09,0.0,2093303821,0.0,0.0,1,0
2621710,208,1,4815187.09,2087122635,4815187.09,0.0,73237279,370304.5,5185491.59,1,0
2622102,208,1,291519.84,485214392,0.0,0.0,1138105020,0.0,291519.84,1,0
2623754,208,4,23031.26,1022427332,23031.26,0.0,1199824577,0.0,0.0,1,0
2623755,208,1,23031.26,543170433,23031.26,0.0,967549667,69782.59,92813.86,1,0
2631088,209,4,329156.43,1966259064,329156.43,0.0,477578794,0.0,0.0,1,0
2631089,209,1,329156.43,665359708,329156.43,0.0,1324874027,0.0,329156.43,1,0
2642377,209,4,7044227.89,16402858,7044227.89,0.0,2025262313,0.0,0.0,1,0
2642378,209,1,7044227.89,1419603999,7044227.89,0.0,909312047,1122506.96,8166734.85,1,0
2647737,209,4,1516823.73,117228585,1516823.73,0.0,750076858,0.0,0.0,1,0
2647738,209,1,1516823.73,1090892452,1516823.73,0.0,657813915,386329.46,1903153.19,1,0
2676015,210,4,1663895.14,438581,1663895.14,0.0,1908037718,0.0,0.0,1,0
2676016,210,1,1663895.14,278631744,1663895.14,0.0,542333894,0.0,1663895.14,1,0
2678994,210,4,94431.98,86775572,94431.98,0.0,2076547947,0.0,0.0,1,0
2678995,210,1,94431.98,625726422,94431.98,0.0,793233839,253005.72,347437.7,1,0
2682223,210,4,23610.85,1438925911,23610.85,0.0,570315101,0.0,0.0,1,0
2682224,210,1,23610.85,1790329459,23610.85,0.0,409233491,212041.22,235652.07,1,0
2684775,210,4,1651948.79,762854717,1651948.79,0.0,1398042532,0.0,0.0,1,0
2684776,210,1,1651948.79,620061851,1651948.79,0.0,2027305052,1014365.76,2666314.55,1,0
2697090,211,4,5689516.13,532793923,5689516.13,0.0,5325998,0.0,0.0,1,0
2697091,211,1,5689516.13,2094963184,5689516.13,0.0,373225070,1826357.61,7515873.74,1,0
2699859,211,4,157137.97,195008073,157137.97,0.0,390992716,0.0,0.0,1,0
2699860,211,1,157137.97,860207877,157137.97,0.0,792885931,3163298.04,3320436.01,1,0
2703721,211,4,405062.33,883452416,405062.33,0.0,89201535,0.0,0.0,1,0
2703722,211,1,405062.33,418222166,405062.33,0.0,690195469,1844185.94,2249248.27,1,0
2708827,211,4,1330802.24,171693930,1330802.24,0.0,678151847,0.0,0.0,1,0
2708828,211,1,1330802.24,1458541760,1330802.24,0.0,1092309864,151341.34,1515187.24,1,0
2714604,211,4,73599.57,1632654111,73599.57,0.0,716157747,0.0,0.0,1,0
2714605,211,1,73599.57,1559180710,73599.57,0.0,1604656634,0.0,73599.57,1,0
2721786,211,4,1049232.11,248568064,1049232.11,0.0,280959828,0.0,0.0,1,0
2721787,211,1,1049232.11,283039284,1049232.11,0.0,451731094,3856846.36,4906078.47,1,0
2724584,211,4,55920.39,588214650,55920.39,0.0,1302604885,0.0,0.0,1,0
2724585,211,1,55920.39,1899996143,55920.39,0.0,1567322020,0.0,55920.39,1,0
